draftableId,firstName,lastName,displayName,shortName,playerId,playerDkId,position,rosterSlotId,status,isSwappable,isDisabled,newsStatus,playerImage50,playerImage160,altPlayerImage50,altPlayerImage160,competition,competitions,draftStatAttributes,playerAttributes,teamLeagueSeasonAttributes,playerGameAttributes,teamId,teamAbbreviation,draftAlerts,playerGameHash,externalRequirements
40844288,DeMario,Douglas,DeMario Douglas,D. Douglas,1175693,706685,WR,70,None,False,False,None,https://dkn.gs/sports/images/nfl/players/50/706685.png,https://dkn.gs/sports/images/nfl/players/160/706685.png,,,"{'competitionId': 6107826, 'name': 'NE @ CIN', 'nameDisplay': [{'value': 'NE', 'isEmphasized': True}, {'value': ' @ '}, {'value': 'CIN'}], 'startTime': '2025-11-23T18:00:00.0000000Z'}","[{'competitionId': 6107826, 'name': 'NE @ CIN', 'nameDisplay': [{'value': 'NE', 'isEmphasized': True}, {'value': ' @ '}, {'value': 'CIN'}], 'startTime': '2025-11-23T18:00:00.0000000Z'}]","[{'id': 90, 'value': '7.0', 'sortValue': '7.0'}, {'id': -2, 'value': '11th', 'sortValue': '11', 'quality': 'Medium'}]","[{'name': 'ByeWeek', 'value': '14'}]","[{'attributeId': 1, 'description': 'Bye', 'value': '14'}]",[],348,NE,[],1175693-6107826,{}
40844289,DeMario,Douglas,DeMario Douglas,D. Douglas,1175693,706685,WR,636,None,False,False,None,https://dkn.gs/sports/images/nfl/players/50/706685.png,https://dkn.gs/sports/images/nfl/players/160/706685.png,,,"{'competitionId': 6107826, 'name': 'NE @ CIN', 'nameDisplay': [{'value': 'NE', 'isEmphasized': True}, {'value': ' @ '}, {'value': 'CIN'}], 'startTime': '2025-11-23T18:00:00.0000000Z'}","[{'competitionId': 6107826, 'name': 'NE @ CIN', 'nameDisplay': [{'value': 'NE', 'isEmphasized': True}, {'value': ' @ '}, {'value': 'CIN'}], 'startTime': '2025-11-23T18:00:00.0000000Z'}]","[{'id': 90, 'value': '7.0', 'sortValue': '7.0'}, {'id': -2, 'value': '11th', 'sortValue': '11', 'quality': 'Medium'}]","[{'name': 'ByeWeek', 'value': '14'}]","[{'attributeId': 1, 'description': 'Bye', 'value': '14'}]",[],348,NE,[],1175693-6107826,{}
40844290,Mark,Andrews,Mark Andrews,M. Andrews,820699,16963,TE,631,None,False,False,Breaking,https://dkn.gs/sports/images/nfl/players/50/16963.png,https://dkn.gs/sports/images/nfl/players/160/16963.png,,,"{'competitionId': 6107796, 'name': 'NYJ @ BAL', 'nameDisplay': [{'value': 'NYJ'}, {'value': ' @ '}, {'value': 'BAL', 'isEmphasized': True}], 'startTime': '2025-11-23T18:00:00.0000000Z'}","[{'competitionId': 6107796, 'name': 'NYJ @ BAL', 'nameDisplay': [{'value': 'NYJ'}, {'value': ' @ '}, {'value': 'BAL', 'isEmphasized': True}], 'startTime': '2025-11-23T18:00:00.0000000Z'}]","[{'id': 90, 'value': '10.0', 'sortValue': '10.0'}, {'id': -2, 'value': '23rd', 'sortValue': '23', 'quality': 'High'}]","[{'name': 'ByeWeek', 'value': '7'}]","[{'attributeId': 1, 'description': 'Bye', 'value': '7'}]",[],366,BAL,[],820699-6107796,{}
40844291,Mark,Andrews,Mark Andrews,M. Andrews,820699,16963,TE,70,None,False,False,Breaking,https://dkn.gs/sports/images/nfl/players/50/16963.png,https://dkn.gs/sports/images/nfl/players/160/16963.png,,,"{'competitionId': 6107796, 'name': 'NYJ @ BAL', 'nameDisplay': [{'value': 'NYJ'}, {'value': ' @ '}, {'value': 'BAL', 'isEmphasized': True}], 'startTime': '2025-11-23T18:00:00.0000000Z'}","[{'competitionId': 6107796, 'name': 'NYJ @ BAL', 'nameDisplay': [{'value': 'NYJ'}, {'value': ' @ '}, {'value': 'BAL', 'isEmphasized': True}], 'startTime': '2025-11-23T18:00:00.0000000Z'}]","[{'id': 90, 'value': '10.0', 'sortValue': '10.0'}, {'id': -2, 'value': '23rd', 'sortValue': '23', 'quality': 'High'}]","[{'name': 'ByeWeek', 'value': '7'}]","[{'attributeId': 1, 'description': 'Bye', 'value': '7'}]",[],366,BAL,[],820699-6107796,{}
40844292,Mark,Andrews,Mark Andrews,M. Andrews,820699,16963,TE,636,None,False,False,Breaking,https://dkn.gs/sports/images/nfl/players/50/16963.png,https://dkn.gs/sports/images/nfl/players/160/16963.png,,,"{'competitionId': 6107796, 'name': 'NYJ @ BAL', 'nameDisplay': [{'value': 'NYJ'}, {'value': ' @ '}, {'value': 'BAL', 'isEmphasized': True}], 'startTime': '2025-11-23T18:00:00.0000000Z'}","[{'competitionId': 6107796, 'name': 'NYJ @ BAL', 'nameDisplay': [{'value': 'NYJ'}, {'value': ' @ '}, {'value': 'BAL', 'isEmphasized': True}], 'startTime': '2025-11-23T18:00:00.0000000Z'}]","[{'id': 90, 'value': '10.0', 'sortValue': '10.0'}, {'id': -2, 'value': '23rd', 'sortValue': '23', 'quality': 'High'}]","[{'name': 'ByeWeek', 'value': '7'}]","[{'attributeId': 1, 'description': 'Bye', 'value': '7'}]",[],366,BAL,[],820699-6107796,{}
40844293,Cedric,Tillman,Cedric Tillman,C. Tillman,1124664,706549,WR,631,None,False,False,Breaking,https://dkn.gs/sports/images/nfl/players/50/706549.png,https://dkn.gs/sports/images/nfl/players/160/706549.png,,,"{'competitionId': 6107952, 'name': 'CLE @ LV', 'nameDisplay': [{'value': 'CLE', 'isEmphasized': True}, {'value': ' @ '}, {'value': 'LV'}], 'startTime': '2025-11-23T21:05:00.0000000Z'}","[{'competitionId': 6107952, 'name': 'CLE @ LV', 'nameDisplay': [{'value': 'CLE', 'isEmphasized': True}, {'value': ' @ '}, {'value': 'LV'}], 'startTime': '2025-11-23T21:05:00.0000000Z'}]","[{'id': 90, 'value': '7.5', 'sortValue': '7.5'}, {'id': -2, 'value': '30th', 'sortValue': '30', 'quality': 'High'}]","[{'name': 'ByeWeek', 'value': '9'}]","[{'attributeId': 1, 'description': 'Bye', 'value': '9'}]",[],329,CLE,[],1124664-6107952,{}
40844294,Cedric,Tillman,Cedric Tillman,C. Tillman,1124664,706549,WR,70,None,False,False,Breaking,https://dkn.gs/sports/images/nfl/players/50/706549.png,https://dkn.gs/sports/images/nfl/players/160/706549.png,,,"{'competitionId': 6107952, 'name': 'CLE @ LV', 'nameDisplay': [{'value': 'CLE', 'isEmphasized': True}, {'value': ' @ '}, {'value': 'LV'}], 'startTime': '2025-11-23T21:05:00.0000000Z'}","[{'competitionId': 6107952, 'name': 'CLE @ LV', 'nameDisplay': [{'value': 'CLE', 'isEmphasized': True}, {'value': ' @ '}, {'value': 'LV'}], 'startTime': '2025-11-23T21:05:00.0000000Z'}]","[{'id': 90, 'value': '7.5', 'sortValue': '7.5'}, {'id': -2, 'value': '30th', 'sortValue': '30', 'quality': 'High'}]","[{'name': 'ByeWeek', 'value': '9'}]","[{'attributeId': 1, 'description': 'Bye', 'value': '9'}]",[],329,CLE,[],1124664-6107952,{}
40844295,Cedric,Tillman,Cedric Tillman,C. Tillman,1124664,706549,WR,636,None,False,False,Breaking,https://dkn.gs/sports/images/nfl/players/50/706549.png,https://dkn.gs/sports/images/nfl/players/160/706549.png,,,"{'competitionId': 6107952, 'name': 'CLE @ LV', 'nameDisplay': [{'value': 'CLE', 'isEmphasized': True}, {'value': ' @ '}, {'value': 'LV'}], 'startTime': '2025-11-23T21:05:00.0000000Z'}","[{'competitionId': 6107952, 'name': 'CLE @ LV', 'nameDisplay': [{'value': 'CLE', 'isEmphasized': True}, {'value': ' @ '}, {'value': 'LV'}], 'startTime': '2025-11-23T21:05:00.0000000Z'}]","[{'id': 90, 'value': '7.5', 'sortValue': '7.5'}, {'id': -2, 'value': '30th', 'sortValue': '30', 'quality': 'High'}]","[{'name': 'ByeWeek', 'value': '9'}]","[{'attributeId': 1, 'description': 'Bye', 'value': '9'}]",[],329,CLE,[],1124664-6107952,{}
40844296,Calvin,Austin III,Calvin Austin III,C. Austin III,1062765,631489,WR,631,None,False,False,Breaking,https://dkn.gs/sports/images/nfl/players/50/631489.png,https://dkn.gs/sports/images/nfl/players/160/631489.png,,,"{'competitionId': 6107808, 'name': 'PIT @ CHI', 'nameDisplay': [{'value': 'PIT', 'isEmphasized': True}, {'value': ' @ '}, {'value': 'CHI'}], 'startTime': '2025-11-23T18:00:00.0000000Z'}","[{'competitionId': 6107808, 'name': 'PIT @ CHI', 'nameDisplay': [{'value': 'PIT', 'isEmphasized': True}, {'value': ' @ '}, {'value': 'CHI'}], 'startTime': '2025-11-23T18:00:00.0000000Z'}]","[{'id': 90, 'value': '7.3', 'sortValue': '7.3'}, {'id': -2, 'value': '26th', 'sortValue': '26', 'quality': 'High'}]","[{'name': 'ByeWeek', 'value': '5'}]","[{'attributeId': 1, 'description': 'Bye', 'value': '5'}]",[],356,PIT,[],1062765-6107808,{}
40844297,Calvin,Austin III,Calvin Austin III,C. Austin III,1062765,631489,WR,70,None,False,False,Breaking,https://dkn.gs/sports/images/nfl/players/50/631489.png,https://dkn.gs/sports/images/nfl/players/160/631489.png,,,"{'competitionId': 6107808, 'name': 'PIT @ CHI', 'nameDisplay': [{'value': 'PIT', 'isEmphasized': True}, {'value': ' @ '}, {'value': 'CHI'}], 'startTime': '2025-11-23T18:00:00.0000000Z'}","[{'competitionId': 6107808, 'name': 'PIT @ CHI', 'nameDisplay': [{'value': 'PIT', 'isEmphasized': True}, {'value': ' @ '}, {'value': 'CHI'}], 'startTime': '2025-11-23T18:00:00.0000000Z'}]","[{'id': 90, 'value': '7.3', 'sortValue': '7.3'}, {'id': -2, 'value': '26th', 'sortValue': '26', 'quality': 'High'}]","[{'name': 'ByeWeek', 'value': '5'}]","[{'attributeId': 1, 'description': 'Bye', 'value': '5'}]",[],356,PIT,[],1062765-6107808,{}
40844298,Calvin,Austin III,Calvin Austin III,C. Austin III,1062765,631489,WR,636,None,False,False,Breaking,https://dkn.gs/sports/images/nfl/players/50/631489.png,https://dkn.gs/sports/images/nfl/players/160/631489.png,,,"{'competitionId': 6107808, 'name': 'PIT @ CHI', 'nameDisplay': [{'value': 'PIT', 'isEmphasized': True}, {'value': ' @ '}, {'value': 'CHI'}], 'startTime': '2025-11-23T18:00:00.0000000Z'}","[{'competitionId': 6107808, 'name': 'PIT @ CHI', 'nameDisplay': [{'value': 'PIT', 'isEmphasized': True}, {'value': ' @ '}, {'value': 'CHI'}], 'startTime': '2025-11-23T18:00:00.0000000Z'}]","[{'id': 90, 'value': '7.3', 'sortValue': '7.3'}, {'id': -2, 'value': '26th', 'sortValue': '26', 'quality': 'High'}]","[{'name': 'ByeWeek', 'value': '5'}]","[{'attributeId': 1, 'description': 'Bye', 'value': '5'}]",[],356,PIT,[],1062765-6107808,{}
40844299,Chig,Okonkwo,Chig Okonkwo,C. Okonkwo,1106374,641038,TE,631,None,False,False,Recent,https://dkn.gs/sports/images/nfl/players/50/641038.png,https://dkn.gs/sports/images/nfl/players/160/641038.png,,,"{'competitionId': 6107898, 'name': 'SEA @ TEN', 'nameDisplay': [{'value': 'SEA'}, {'value': ' @ '}, {'value': 'TEN', 'isEmphasized': True}], 'startTime': '2025-11-23T18:00:00.0000000Z'}","[{'competitionId': 6107898, 'name': 'SEA @ TEN', 'nameDisplay': [{'value': 'SEA'}, {'value': ' @ '}, {'value': 'TEN', 'isEmphasized': True}], 'startTime': '2025-11-23T18:00:00.0000000Z'}]","[{'id': 90, 'value': '6.6', 'sortValue': '6.6'}, {'id': -2, 'value': '30th', 'sortValue': '30', 'quality': 'High'}]","[{'name': 'ByeWeek', 'value': '10'}]","[{'attributeId': 1, 'description': 'Bye', 'value': '10'}]",[],336,TEN,[],1106374-6107898,{}
40844300,Chig,Okonkwo,Chig Okonkwo,C. Okonkwo,1106374,641038,TE,70,None,False,False,Recent,https://dkn.gs/sports/images/nfl/players/50/641038.png,https://dkn.gs/sports/images/nfl/players/160/641038.png,,,"{'competitionId': 6107898, 'name': 'SEA @ TEN', 'nameDisplay': [{'value': 'SEA'}, {'value': ' @ '}, {'value': 'TEN', 'isEmphasized': True}], 'startTime': '2025-11-23T18:00:00.0000000Z'}","[{'competitionId': 6107898, 'name': 'SEA @ TEN', 'nameDisplay': [{'value': 'SEA'}, {'value': ' @ '}, {'value': 'TEN', 'isEmphasized': True}], 'startTime': '2025-11-23T18:00:00.0000000Z'}]","[{'id': 90, 'value': '6.6', 'sortValue': '6.6'}, {'id': -2, 'value': '30th', 'sortValue': '30', 'quality': 'High'}]","[{'name': 'ByeWeek', 'value': '10'}]","[{'attributeId': 1, 'description': 'Bye', 'value': '10'}]",[],336,TEN,[],1106374-6107898,{}
40844301,Chig,Okonkwo,Chig Okonkwo,C. Okonkwo,1106374,641038,TE,636,None,False,False,Recent,https://dkn.gs/sports/images/nfl/players/50/641038.png,https://dkn.gs/sports/images/nfl/players/160/641038.png,,,"{'competitionId': 6107898, 'name': 'SEA @ TEN', 'nameDisplay': [{'value': 'SEA'}, {'value': ' @ '}, {'value': 'TEN', 'isEmphasized': True}], 'startTime': '2025-11-23T18:00:00.0000000Z'}","[{'competitionId': 6107898, 'name': 'SEA @ TEN', 'nameDisplay': [{'value': 'SEA'}, {'value': ' @ '}, {'value': 'TEN', 'isEmphasized': True}], 'startTime': '2025-11-23T18:00:00.0000000Z'}]","[{'id': 90, 'value': '6.6', 'sortValue': '6.6'}, {'id': -2, 'value': '30th', 'sortValue': '30', 'quality': 'High'}]","[{'name': 'ByeWeek', 'value': '10'}]","[{'attributeId': 1, 'description': 'Bye', 'value': '10'}]",[],336,TEN,[],1106374-6107898,{}
40844302,Van,Jefferson,Van Jefferson,V. Jefferson,884080,476974,WR,631,None,False,False,Breaking,https://dkn.gs/sports/images/nfl/players/50/476974.png,https://dkn.gs/sports/images/nfl/players/160/476974.png,,,"{'competitionId': 6107898, 'name': 'SEA @ TEN', 'nameDisplay': [{'value': 'SEA'}, {'value': ' @ '}, {'value': 'TEN', 'isEmphasized': True}], 'startTime': '2025-11-23T18:00:00.0000000Z'}","[{'competitionId': 6107898, 'name': 'SEA @ TEN', 'nameDisplay': [{'value': 'SEA'}, {'value': ' @ '}, {'value': 'TEN', 'isEmphasized': True}], 'startTime': '2025-11-23T18:00:00.0000000Z'}]","[{'id': 90, 'value': '4.2', 'sortValue': '4.2'}, {'id': -2, 'value': '9th', 'sortValue': '9', 'quality': 'Low'}]","[{'name': 'ByeWeek', 'value': '10'}]","[{'attributeId': 1, 'description': 'Bye', 'value': '10'}]",[],336,TEN,[],884080-6107898,{}
40844303,Van,Jefferson,Van Jefferson,V. Jefferson,884080,476974,WR,70,None,False,False,Breaking,https://dkn.gs/sports/images/nfl/players/50/476974.png,https://dkn.gs/sports/images/nfl/players/160/476974.png,,,"{'competitionId': 6107898, 'name': 'SEA @ TEN', 'nameDisplay': [{'value': 'SEA'}, {'value': ' @ '}, {'value': 'TEN', 'isEmphasized': True}], 'startTime': '2025-11-23T18:00:00.0000000Z'}","[{'competitionId': 6107898, 'name': 'SEA @ TEN', 'nameDisplay': [{'value': 'SEA'}, {'value': ' @ '}, {'value': 'TEN', 'isEmphasized': True}], 'startTime': '2025-11-23T18:00:00.0000000Z'}]","[{'id': 90, 'value': '4.2', 'sortValue': '4.2'}, {'id': -2, 'value': '9th', 'sortValue': '9', 'quality': 'Low'}]","[{'name': 'ByeWeek', 'value': '10'}]","[{'attributeId': 1, 'description': 'Bye', 'value': '10'}]",[],336,TEN,[],884080-6107898,{}
40844304,Van,Jefferson,Van Jefferson,V. Jefferson,884080,476974,WR,636,None,False,False,Breaking,https://dkn.gs/sports/images/nfl/players/50/476974.png,https://dkn.gs/sports/images/nfl/players/160/476974.png,,,"{'competitionId': 6107898, 'name': 'SEA @ TEN', 'nameDisplay': [{'value': 'SEA'}, {'value': ' @ '}, {'value': 'TEN', 'isEmphasized': True}], 'startTime': '2025-11-23T18:00:00.0000000Z'}","[{'competitionId': 6107898, 'name': 'SEA @ TEN', 'nameDisplay': [{'value': 'SEA'}, {'value': ' @ '}, {'value': 'TEN', 'isEmphasized': True}], 'startTime': '2025-11-23T18:00:00.0000000Z'}]","[{'id': 90, 'value': '4.2', 'sortValue': '4.2'}, {'id': -2, 'value': '9th', 'sortValue': '9', 'quality': 'Low'}]","[{'name': 'ByeWeek', 'value': '10'}]","[{'attributeId': 1, 'description': 'Bye', 'value': '10'}]",[],336,TEN,[],884080-6107898,{}
40844305,Luther,Burden III,Luther Burden III,L. Burden III,1377732,886103,WR,631,None,False,False,Breaking,https://dkn.gs/sports/images/nfl/players/50/886103.png,https://dkn.gs/sports/images/nfl/players/160/886103.png,,,"{'competitionId': 6107808, 'name': 'PIT @ CHI', 'nameDisplay': [{'value': 'PIT'}, {'value': ' @ '}, {'value': 'CHI', 'isEmphasized': True}], 'startTime': '2025-11-23T18:00:00.0000000Z'}","[{'competitionId': 6107808, 'name': 'PIT @ CHI', 'nameDisplay': [{'value': 'PIT'}, {'value': ' @ '}, {'value': 'CHI', 'isEmphasized': True}], 'startTime': '2025-11-23T18:00:00.0000000Z'}]","[{'id': 90, 'value': '5.9', 'sortValue': '5.9'}, {'id': -2, 'value': '32nd', 'sortValue': '32', 'quality': 'High'}]","[{'name': 'ByeWeek', 'value': '5'}]","[{'attributeId': 1, 'description': 'Bye', 'value': '5'}]",[],326,CHI,[],1377732-6107808,{}
40844306,Luther,Burden III,Luther Burden III,L. Burden III,1377732,886103,WR,70,None,False,False,Breaking,https://dkn.gs/sports/images/nfl/players/50/886103.png,https://dkn.gs/sports/images/nfl/players/160/886103.png,,,"{'competitionId': 6107808, 'name': 'PIT @ CHI', 'nameDisplay': [{'value': 'PIT'}, {'value': ' @ '}, {'value': 'CHI', 'isEmphasized': True}], 'startTime': '2025-11-23T18:00:00.0000000Z'}","[{'competitionId': 6107808, 'name': 'PIT @ CHI', 'nameDisplay': [{'value': 'PIT'}, {'value': ' @ '}, {'value': 'CHI', 'isEmphasized': True}], 'startTime': '2025-11-23T18:00:00.0000000Z'}]","[{'id': 90, 'value': '5.9', 'sortValue': '5.9'}, {'id': -2, 'value': '32nd', 'sortValue': '32', 'quality': 'High'}]","[{'name': 'ByeWeek', 'value': '5'}]","[{'attributeId': 1, 'description': 'Bye', 'value': '5'}]",[],326,CHI,[],1377732-6107808,{}
40844307,Luther,Burden III,Luther Burden III,L. Burden III,1377732,886103,WR,636,None,False,False,Breaking,https://dkn.gs/sports/images/nfl/players/50/886103.png,https://dkn.gs/sports/images/nfl/players/160/886103.png,,,"{'competitionId': 6107808, 'name': 'PIT @ CHI', 'nameDisplay': [{'value': 'PIT'}, {'value': ' @ '}, {'value': 'CHI', 'isEmphasized': True}], 'startTime': '2025-11-23T18:00:00.0000000Z'}","[{'competitionId': 6107808, 'name': 'PIT @ CHI', 'nameDisplay': [{'value': 'PIT'}, {'value': ' @ '}, {'value': 'CHI', 'isEmphasized': True}], 'startTime': '2025-11-23T18:00:00.0000000Z'}]","[{'id': 90, 'value': '5.9', 'sortValue': '5.9'}, {'id': -2, 'value': '32nd', 'sortValue': '32', 'quality': 'High'}]","[{'name': 'ByeWeek', 'value': '5'}]","[{'attributeId': 1, 'description': 'Bye', 'value': '5'}]",[],326,CHI,[],1377732-6107808,{}
40844308,Harold,Fannin Jr.,Harold Fannin Jr.,H. Fannin Jr.,1394752,886166,TE,631,None,False,False,Breaking,https://dkn.gs/sports/images/nfl/players/50/886166.png,https://dkn.gs/sports/images/nfl/players/160/886166.png,,,"{'competitionId': 6107952, 'name': 'CLE @ LV', 'nameDisplay': [{'value': 'CLE', 'isEmphasized': True}, {'value': ' @ '}, {'value': 'LV'}], 'startTime': '2025-11-23T21:05:00.0000000Z'}","[{'competitionId': 6107952, 'name': 'CLE @ LV', 'nameDisplay': [{'value': 'CLE', 'isEmphasized': True}, {'value': ' @ '}, {'value': 'LV'}], 'startTime': '2025-11-23T21:05:00.0000000Z'}]","[{'id': 90, 'value': '9.9', 'sortValue': '9.9'}, {'id': -2, 'value': '4th', 'sortValue': '4', 'quality': 'Low'}]","[{'name': 'ByeWeek', 'value': '9'}]","[{'attributeId': 1, 'description': 'Bye', 'value': '9'}]",[],329,CLE,[],1394752-6107952,{}
40844309,Harold,Fannin Jr.,Harold Fannin Jr.,H. Fannin Jr.,1394752,886166,TE,70,None,False,False,Breaking,https://dkn.gs/sports/images/nfl/players/50/886166.png,https://dkn.gs/sports/images/nfl/players/160/886166.png,,,"{'competitionId': 6107952, 'name': 'CLE @ LV', 'nameDisplay': [{'value': 'CLE', 'isEmphasized': True}, {'value': ' @ '}, {'value': 'LV'}], 'startTime': '2025-11-23T21:05:00.0000000Z'}","[{'competitionId': 6107952, 'name': 'CLE @ LV', 'nameDisplay': [{'value': 'CLE', 'isEmphasized': True}, {'value': ' @ '}, {'value': 'LV'}], 'startTime': '2025-11-23T21:05:00.0000000Z'}]","[{'id': 90, 'value': '9.9', 'sortValue': '9.9'}, {'id': -2, 'value': '4th', 'sortValue': '4', 'quality': 'Low'}]","[{'name': 'ByeWeek', 'value': '9'}]","[{'attributeId': 1, 'description': 'Bye', 'value': '9'}]",[],329,CLE,[],1394752-6107952,{}
40844310,Harold,Fannin Jr.,Harold Fannin Jr.,H. Fannin Jr.,1394752,886166,TE,636,None,False,False,Breaking,https://dkn.gs/sports/images/nfl/players/50/886166.png,https://dkn.gs/sports/images/nfl/players/160/886166.png,,,"{'competitionId': 6107952, 'name': 'CLE @ LV', 'nameDisplay': [{'value': 'CLE', 'isEmphasized': True}, {'value': ' @ '}, {'value': 'LV'}], 'startTime': '2025-11-23T21:05:00.0000000Z'}","[{'competitionId': 6107952, 'name': 'CLE @ LV', 'nameDisplay': [{'value': 'CLE', 'isEmphasized': True}, {'value': ' @ '}, {'value': 'LV'}], 'startTime': '2025-11-23T21:05:00.0000000Z'}]","[{'id': 90, 'value': '9.9', 'sortValue': '9.9'}, {'id': -2, 'value': '4th', 'sortValue': '4', 'quality': 'Low'}]","[{'name': 'ByeWeek', 'value': '9'}]","[{'attributeId': 1, 'description': 'Bye', 'value': '9'}]",[],329,CLE,[],1394752-6107952,{}
40844311,Dontayvion,Wicks,Dontayvion Wicks,D. Wicks,1172428,706636,WR,631,None,False,False,Recent,https://dkn.gs/sports/images/nfl/players/50/706636.png,https://dkn.gs/sports/images/nfl/players/160/706636.png,,,"{'competitionId': 6107856, 'name': 'MIN @ GB', 'nameDisplay': [{'value': 'MIN'}, {'value': ' @ '}, {'value': 'GB', 'isEmphasized': True}], 'startTime': '2025-11-23T18:00:00.0000000Z'}","[{'competitionId': 6107856, 'name': 'MIN @ GB', 'nameDisplay': [{'value': 'MIN'}, {'value': ' @ '}, {'value': 'GB', 'isEmphasized': True}], 'startTime': '2025-11-23T18:00:00.0000000Z'}]","[{'id': 90, 'value': '4.5', 'sortValue': '4.5'}, {'id': -2, 'value': '6th', 'sortValue': '6', 'quality': 'Low'}]","[{'name': 'ByeWeek', 'value': '5'}]","[{'attributeId': 1, 'description': 'Bye', 'value': '5'}]",[],335,GB,[],1172428-6107856,{}
40844312,Dontayvion,Wicks,Dontayvion Wicks,D. Wicks,1172428,706636,WR,70,None,False,False,Recent,https://dkn.gs/sports/images/nfl/players/50/706636.png,https://dkn.gs/sports/images/nfl/players/160/706636.png,,,"{'competitionId': 6107856, 'name': 'MIN @ GB', 'nameDisplay': [{'value': 'MIN'}, {'value': ' @ '}, {'value': 'GB', 'isEmphasized': True}], 'startTime': '2025-11-23T18:00:00.0000000Z'}","[{'competitionId': 6107856, 'name': 'MIN @ GB', 'nameDisplay': [{'value': 'MIN'}, {'value': ' @ '}, {'value': 'GB', 'isEmphasized': True}], 'startTime': '2025-11-23T18:00:00.0000000Z'}]","[{'id': 90, 'value': '4.5', 'sortValue': '4.5'}, {'id': -2, 'value': '6th', 'sortValue': '6', 'quality': 'Low'}]","[{'name': 'ByeWeek', 'value': '5'}]","[{'attributeId': 1, 'description': 'Bye', 'value': '5'}]",[],335,GB,[],1172428-6107856,{}
40844313,Dontayvion,Wicks,Dontayvion Wicks,D. Wicks,1172428,706636,WR,636,None,False,False,Recent,https://dkn.gs/sports/images/nfl/players/50/706636.png,https://dkn.gs/sports/images/nfl/players/160/706636.png,,,"{'competitionId': 6107856, 'name': 'MIN @ GB', 'nameDisplay': [{'value': 'MIN'}, {'value': ' @ '}, {'value': 'GB', 'isEmphasized': True}], 'startTime': '2025-11-23T18:00:00.0000000Z'}","[{'competitionId': 6107856, 'name': 'MIN @ GB', 'nameDisplay': [{'value': 'MIN'}, {'value': ' @ '}, {'value': 'GB', 'isEmphasized': True}], 'startTime': '2025-11-23T18:00:00.0000000Z'}]","[{'id': 90, 'value': '4.5', 'sortValue': '4.5'}, {'id': -2, 'value': '6th', 'sortValue': '6', 'quality': 'Low'}]","[{'name': 'ByeWeek', 'value': '5'}]","[{'attributeId': 1, 'description': 'Bye', 'value': '5'}]",[],335,GB,[],1172428-6107856,{}
40844314,Tyler,Lockett,Tyler Lockett,T. Lockett,605242,19905,WR,631,None,False,False,Breaking,https://dkn.gs/sports/images/nfl/players/50/19905.png,https://dkn.gs/sports/images/nfl/players/160/19905.png,,,"{'competitionId': 6107952, 'name': 'CLE @ LV', 'nameDisplay': [{'value': 'CLE'}, {'value': ' @ '}, {'value': 'LV', 'isEmphasized': True}], 'startTime': '2025-11-23T21:05:00.0000000Z'}","[{'competitionId': 6107952, 'name': 'CLE @ LV', 'nameDisplay': [{'value': 'CLE'}, {'value': ' @ '}, {'value': 'LV', 'isEmphasized': True}], 'startTime': '2025-11-23T21:05:00.0000000Z'}]","[{'id': 90, 'value': '3.9', 'sortValue': '3.9'}, {'id': -2, 'value': '8th', 'sortValue': '8', 'quality': 'Low'}]","[{'name': 'ByeWeek', 'value': '8'}]","[{'attributeId': 1, 'description': 'Bye', 'value': '8'}]",[],341,LV,[],605242-6107952,{}
40844315,Tyler,Lockett,Tyler Lockett,T. Lockett,605242,19905,WR,70,None,False,False,Breaking,https://dkn.gs/sports/images/nfl/players/50/19905.png,https://dkn.gs/sports/images/nfl/players/160/19905.png,,,"{'competitionId': 6107952, 'name': 'CLE @ LV', 'nameDisplay': [{'value': 'CLE'}, {'value': ' @ '}, {'value': 'LV', 'isEmphasized': True}], 'startTime': '2025-11-23T21:05:00.0000000Z'}","[{'competitionId': 6107952, 'name': 'CLE @ LV', 'nameDisplay': [{'value': 'CLE'}, {'value': ' @ '}, {'value': 'LV', 'isEmphasized': True}], 'startTime': '2025-11-23T21:05:00.0000000Z'}]","[{'id': 90, 'value': '3.9', 'sortValue': '3.9'}, {'id': -2, 'value': '8th', 'sortValue': '8', 'quality': 'Low'}]","[{'name': 'ByeWeek', 'value': '8'}]","[{'attributeId': 1, 'description': 'Bye', 'value': '8'}]",[],341,LV,[],605242-6107952,{}
40844316,Tyler,Lockett,Tyler Lockett,T. Lockett,605242,19905,WR,636,None,False,False,Breaking,https://dkn.gs/sports/images/nfl/players/50/19905.png,https://dkn.gs/sports/images/nfl/players/160/19905.png,,,"{'competitionId': 6107952, 'name': 'CLE @ LV', 'nameDisplay': [{'value': 'CLE'}, {'value': ' @ '}, {'value': 'LV', 'isEmphasized': True}], 'startTime': '2025-11-23T21:05:00.0000000Z'}","[{'competitionId': 6107952, 'name': 'CLE @ LV', 'nameDisplay': [{'value': 'CLE'}, {'value': ' @ '}, {'value': 'LV', 'isEmphasized': True}], 'startTime': '2025-11-23T21:05:00.0000000Z'}]","[{'id': 90, 'value': '3.9', 'sortValue': '3.9'}, {'id': -2, 'value': '8th', 'sortValue': '8', 'quality': 'Low'}]","[{'name': 'ByeWeek', 'value': '8'}]","[{'attributeId': 1, 'description': 'Bye', 'value': '8'}]",[],341,LV,[],605242-6107952,{}
